,name,new_price,old_price,saved_price,sku,url,more_info
491,2PC Cambric Screen Printed Shirt With Trouser IPS-23-217,0,"6,458",0,W-AP-23-364732 -P,https://www.gulahmedshop.com/2pc-cambric-screen-printed-shirt-with-trouser-ips-23-217,"Cambric, Cambric, No"
492,Cotton Striped Embroidered Waist Coat GLS-23-239,0,"3,290",0,W-AP-23-367703 -P,https://www.gulahmedshop.com/cotton-striped-embroidered-waist-coat-gls-23-239,"Cotton, No"
493,Cambric Embroidered Shirt GLS-23-208,0,"5,432",0,W-AP-23-364852 -P,https://www.gulahmedshop.com/cambric-embroidered-shirt-gls-23-208,"Cambric, No"
494,Cambric Embroidered Shirt GLS-23-206,0,"6,972",0,W-AP-23-364864 -P,https://www.gulahmedshop.com/cambric-embroidered-shirt-gls-23-206,"Cambric, No"
495,Printed Cambric Shirt GLS-23-126,0,"3,490",0,W-AP-23-368249 -P,https://www.gulahmedshop.com/printed-cambric-shirt-gls-23-126,"Cambric, No"
496,Yarn Dyed Shirt WGK-YDS-DY-2581,0,"3,583",0,W-AP-23-360897 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-yds-dy-2581,"Yarn Dyed, No"
497,Yarn Dyed Trouser WGK-TRS-DY-389,0,"2,043",0,W-AP-23-361688 -P,https://www.gulahmedshop.com/yarn-dyed-trouser-wgk-trs-dy-389,"Yarn Dyed, No"
498,Yarn Dyed Shirt WGK-YDS-DY-2582,0,"4,097",0,W-AP-23-361694 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-wgk-yds-dy-2582,"Yarn Dyed, No"
499,Yarn Dyed Shirt And Trouser WGK-YDS-DY-2679,0,"6,150",0,W-AP-23-362741 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-wgk-yds-dy-2679,"Yarn Dyed, Yarn Dyed, No"
500,Jacquard Shirt GLS-23-53,0,"4,405",0,W-AP-23-363012 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-53,"Jacquard, No"
501,Printed Cambric Shirt GLS-23-106,0,"2,967",0,W-AP-23-359891 -P,https://www.gulahmedshop.com/printed-cambric-shirt-gls-23-106,"Cambric, No"
502,Printed Cambric Shirt GLS-23-107,0,"2,967",0,W-AP-23-359897 -P,https://www.gulahmedshop.com/printed-cambric-shirt-gls-23-107,"Cambric, No"
503,Jersey Tights Off White WGK-TGT-102,734,1222,488,W-AP-22-317397 -P,https://www.gulahmedshop.com/jersey-tights-off-white-wgk-tgt-102,"Jersey, No, 31% to 40%"
504,Dark Blue Denim Jeans 224-210-100,2212,3686,1474,W-AP-22-326138 -P,https://www.gulahmedshop.com/dark-blue-denim-jeans-224-210-100,"No, 31% to 40%"
505,Black Open Cardigan with Belt 224-211-075,4492,7485,2993,W-AP-22-323736 -P,https://www.gulahmedshop.com/black-open-cardigan-with-belt-224-211-075,"No, 31% to 40%"
506,Black Shoulder Cutout Sweater 224-211-022,3937,6561,2624,W-AP-22-320440 -P,https://www.gulahmedshop.com/black-shoulder-cutout-sweater-224-211-022,"No, 31% to 40%"
507,Black Neck Cutout Sweater 224-211-049,3999,6664,2665,W-AP-22-320476 -P,https://www.gulahmedshop.com/black-neck-cutout-sweater-224-211-049,"No, 31% to 40%"
508,Blue Striped Knit Sweater Y-8065,4307,7177,2870,W-AP-22-320544 -P,https://www.gulahmedshop.com/blue-striped-knit-sweater-y-8065,"No, 31% to 40%"
509,Suede Jacket 224-210-015,5231,8717,3486,W-AP-22-320401 -P,https://www.gulahmedshop.com/suede-jacket-224-210-015,"No, 31% to 40%"
510,Grey Knit Skirt with Slit LP-577 Bottom,2828,4713,1885,W-AP-22-320540 -P,https://www.gulahmedshop.com/grey-knit-skirt-with-slit-lp-577-bottom,"No, 31% to 40%"
511,Pink Basic Knit Sweater 224-211-008,3814,6356,2542,W-AP-22-320432 -P,https://www.gulahmedshop.com/pink-basic-knit-sweater-224-211-008,"No, 31% to 40%"
512,Pink Cropped Knit Sweater 224-216-301,3321,5534,2213,W-AP-22-320516 -P,https://www.gulahmedshop.com/pink-cropped-knit-sweater-224-216-301,"No, 31% to 40%"
513,Pink Knit Trouser 224-216-302,3444,5740,2296,W-AP-22-320520 -P,https://www.gulahmedshop.com/pink-knit-trouser-224-216-302,"No, 31% to 40%"
514,Maroon Wrap Sweater 224-211-032,4245,7075,2830,W-AP-22-320456 -P,https://www.gulahmedshop.com/maroon-wrap-sweater-224-211-032,"No, 31% to 40%"
515,Black Basic Cropped Knit Sweater 224-216-305,3321,5534,2213,W-AP-22-320524 -P,https://www.gulahmedshop.com/black-basic-cropped-knit-sweater-224-216-305,"No, 31% to 40%"
516,Black Knit Skirt With Slit 224-216-306,3690,6150,2460,W-AP-22-320528 -P,https://www.gulahmedshop.com/black-knit-skirt-with-slit-224-216-306,"No, 31% to 40%"
517,Grey Loose Fit Knit Sweater LP-576 Top,2828,4713,1885,W-AP-22-320536 -P,https://www.gulahmedshop.com/grey-loose-fit-knit-sweater-lp-576-top,"No, 31% to 40%"
518,Houndstooth Coat 224-210-002,5847,9744,3897,W-AP-22-320398 -P,https://www.gulahmedshop.com/houndstooth-coat-224-210-002,"No, 31% to 40%"
519,White Heart Knit Sweater 224-211-041,4923,8204,3281,W-AP-22-323740 -P,https://www.gulahmedshop.com/white-heart-knit-sweater-224-211-041,"No, 31% to 40%"
520,Loose Fit Denim Jacket 224-210-011,2397,3994,1597,W-AP-22-326079 -P,https://www.gulahmedshop.com/loose-fit-denim-jacket-224-210-011,"No, 31% to 40%"
521,Black Non Denim Pant 224-210-093,2212,3686,1474,W-AP-22-326133 -P,https://www.gulahmedshop.com/black-non-denim-pant-224-210-093,"No, 31% to 40%"
522,Grey Houndstooth Formal Pant 224-220-002,2274,3789,1515,W-AP-22-337674 -P,https://www.gulahmedshop.com/grey-houndstooth-formal-pant-224-220-002,"No, 31% to 40%"
523,Off White Straight Trouser 224-216-307 B,2397,3994,1597,W-AP-22-337670 -P,https://www.gulahmedshop.com/off-white-straight-trouser-224-216-307-b,"No, 31% to 40%"
524,Off White Round Neck Top 224-216-307 T,2486,4142,1656,W-AP-22-337666 -P,https://www.gulahmedshop.com/off-white-round-neck-top-224-216-307-t,"No, 31% to 40%"
525,Maroon Straight Trouser 224-216-309 B,1965,3275,1310,W-AP-22-337652 -P,https://www.gulahmedshop.com/maroon-straight-trouser-224-216-309-b,"No, 31% to 40%"
526,Rust Shirt 224-217-008,2089,3481,1392,W-AP-22-339105 -P,https://www.gulahmedshop.com/rust-shirt-224-217-008,"No, 31% to 40%"
527,Black Blouse 224-217-024,2089,3481,1392,W-AP-22-339108 -P,https://www.gulahmedshop.com/black-blouse-224-217-024,"No, 31% to 40%"
528,Blue Denim With Fray Hem 224-221-005,2150,3583,1433,W-AP-22-330028 -P,https://www.gulahmedshop.com/blue-denim-with-fray-hem-224-221-005,"No, 31% to 40%"
529,White Hoodie 224-212-010,1658,2762,1104,W-AP-22-329888 -P,https://www.gulahmedshop.com/white-hoodie-224-212-010,"No, 31% to 40%"
530,Pink Textured Bottom 224-216-308 B,2150,3583,1433,W-AP-22-337645 -P,https://www.gulahmedshop.com/pink-textured-bottom-224-216-308-b,"No, 31% to 40%"
531,Pink Textured Top 224-216-308 T,2150,3583,1433,W-AP-22-337641 -P,https://www.gulahmedshop.com/pink-textured-top-224-216-308-t,"No, 31% to 40%"
532,Black Floral Top 224-217-022,2274,3789,1515,W-AP-22-339111 -P,https://www.gulahmedshop.com/black-floral-top-224-217-022,"No, 31% to 40%"
533,Abstract Print Top 224-217-023,2274,3789,1515,W-AP-22-339114 -P,https://www.gulahmedshop.com/abstract-print-top-224-217-023,"No, 31% to 40%"
534,Basic Black Top 224-211-003,2089,3481,1392,W-AP-22-337627 -P,https://www.gulahmedshop.com/basic-black-top-224-211-003,"No, 31% to 40%"
535,Studio Collection Dyed Long Shirt WG-WS-22-W5 A,0,"3,994",0,W-AP-22-329090 -P,https://www.gulahmedshop.com/studio-collection-dyed-long-shirt-wg-ws-22-w5-a,"Blended, No"
536,Studio Collection Dyed Shirt WG-WS-22-W8 A,0,"3,378",0,W-AP-22-329110 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w8-a,"Blended, No"
537,Studio Collection Dyed Shirt WG-WS-22-W8 B,0,"3,378",0,W-AP-22-329115 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w8-b,"Blended, No"
538,Studio Collection Dyed Shirt WG-WS-22-W9 A,0,"3,481",0,W-AP-22-329120 -P,https://www.gulahmedshop.com/studio-collection-dyed-shirt-wg-ws-22-w9-a,"Linen, No"
539,Studio Collection Block Printed Jacket WGK-DNW-SP-1960,0,"5,534",0,W-AP-22-339244 -P,https://www.gulahmedshop.com/studio-collection-block-printed-jacket-wgk-dnw-sp-1960,"Denim, No"
540,Studio Collection Embroidered Jacket WGK-DNW-DE-1959,0,"8,923",0,W-AP-22-339249 -P,https://www.gulahmedshop.com/studio-collection-embroidered-jacket-wgk-dnw-de-1959,"Denim, No"
541,Sponge Pant WG-WS-22-W14 A,0,"3,686",0,W-AP-22-329150 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w14-a,"Blended, No"
542,Sponge Pant WG-WS-22-W15 A,0,"3,686",0,W-AP-22-329160 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w15-a,"Blended, No"
543,Black And White Casual Shirt 224-217-011,2150,3583,1433,W-AP-22-340668 -P,https://www.gulahmedshop.com/black-and-white-casual-shirt-224-217-011,"No, 31% to 40%"
544,Cream Casual Shirt 224-217-030,2150,3583,1433,W-AP-22-340653 -P,https://www.gulahmedshop.com/cream-casual-shirt-224-217-030,"No, 31% to 40%"
545,Pink And Black Casual Shirt 224-217-009,2150,3583,1433,W-AP-22-340662 -P,https://www.gulahmedshop.com/pink-and-black-casual-shirt-224-217-009,"No, 31% to 40%"
546,Blue And White Cape Shawl 224-211-089,5847,9744,3897,W-AP-22-329381,https://www.gulahmedshop.com/blue-and-white-cape-shawl-224-211-089,"knit, No, 31% to 40%"
547,Red Shawl 224-211-090,4923,8204,3281,W-AP-22-329382,https://www.gulahmedshop.com/red-shawl-224-211-090,"knit, No, 31% to 40%"
548,Cream Checkered Button Down Shirt 224-217-010,2150,3583,1433,W-AP-22-340650 -P,https://www.gulahmedshop.com/cream-checkered-button-down-shirt-224-217-010,"No, 31% to 40%"
549,Blue Checkered Button Down Casual Shirt 224-217-031,2150,3583,1433,W-AP-22-340659 -P,https://www.gulahmedshop.com/blue-checkered-button-down-casual-shirt-224-217-031,"No, 31% to 40%"
550,Light Pink Checkered Button Down Shirt 224-217-013,2150,3583,1433,W-AP-22-340665 -P,https://www.gulahmedshop.com/light-pink-checkered-button-down-shirt-224-217-013,"No, 31% to 40%"
551,Plumra Pink Non Denim Shirt 224-217-019,2705,4508,1803,W-AP-22-339092 -P,https://www.gulahmedshop.com/plumra-pink-non-denim-shirt-224-217-019,"No, 31% to 40%"
552,Studio Collection Embroidered Jacket WGK-DNW-DE-1959,0,"8,923",0,W-AP-22-339249 -P,https://www.gulahmedshop.com/studio-collection-embroidered-jacket-wgk-dnw-de-1959,"Denim, No"
553,Sponge Pant WG-WS-22-W14 A,0,"3,686",0,W-AP-22-329150 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w14-a,"Blended, No"
554,Sponge Pant WG-WS-22-W15 A,0,"3,686",0,W-AP-22-329160 -P,https://www.gulahmedshop.com/sponge-pant-wg-ws-22-w15-a,"Blended, No"
555,Black And White Casual Shirt 224-217-011,2150,3583,1433,W-AP-22-340668 -P,https://www.gulahmedshop.com/black-and-white-casual-shirt-224-217-011,"No, 31% to 40%"
556,Cream Casual Shirt 224-217-030,2150,3583,1433,W-AP-22-340653 -P,https://www.gulahmedshop.com/cream-casual-shirt-224-217-030,"No, 31% to 40%"
557,Pink And Black Casual Shirt 224-217-009,2150,3583,1433,W-AP-22-340662 -P,https://www.gulahmedshop.com/pink-and-black-casual-shirt-224-217-009,"No, 31% to 40%"
558,Blue And White Cape Shawl 224-211-089,5847,9744,3897,W-AP-22-329381,https://www.gulahmedshop.com/blue-and-white-cape-shawl-224-211-089,"knit, No, 31% to 40%"
559,Red Shawl 224-211-090,4923,8204,3281,W-AP-22-329382,https://www.gulahmedshop.com/red-shawl-224-211-090,"knit, No, 31% to 40%"
560,Cream Checkered Button Down Shirt 224-217-010,2150,3583,1433,W-AP-22-340650 -P,https://www.gulahmedshop.com/cream-checkered-button-down-shirt-224-217-010,"No, 31% to 40%"
561,Blue Checkered Button Down Casual Shirt 224-217-031,2150,3583,1433,W-AP-22-340659 -P,https://www.gulahmedshop.com/blue-checkered-button-down-casual-shirt-224-217-031,"No, 31% to 40%"
562,Light Pink Checkered Button Down Shirt 224-217-013,2150,3583,1433,W-AP-22-340665 -P,https://www.gulahmedshop.com/light-pink-checkered-button-down-shirt-224-217-013,"No, 31% to 40%"
563,Plumra Pink Non Denim Shirt 224-217-019,2705,4508,1803,W-AP-22-339092 -P,https://www.gulahmedshop.com/plumra-pink-non-denim-shirt-224-217-019,"No, 31% to 40%"
564,Bottom WGK-TRW-DY-267,990,1735,745,W-AP-23-339600 -P,https://www.gulahmedshop.com/bottom-wgk-trw-dy-267,"Khaddar, No, 41% to 50%"
565,Black Denim Jeans 224-221-015,2459,4097,1638,W-AP-23-330079 -P,https://www.gulahmedshop.com/black-denim-jeans-224-221-015,"No, 31% to 40%"
566,Bottom WGK-TRW-SP-250,990,1941,951,W-AP-23-348611 -P,https://www.gulahmedshop.com/bottom-wgk-trw-sp-250,"Cambric, No, 41% to 50%"
567,Bottom WGK-TRW-SP-255,1490,2351,861,W-AP-23-349574 -P,https://www.gulahmedshop.com/bottom-wgk-trw-sp-255,"Cambric, No, 31% to 40%"
568,The Loom Dyed Shirt And Trouser WGK-JQS-DY-2178,3589,7177,3588,W-AP-23-348647 -P,https://www.gulahmedshop.com/the-loom-dyed-shirt-and-trouser-wgk-jqs-dy-2178,"Jacquard, Jacquard, No, 41% to 50%"
569,Needle Craft Embroidered Shirt And Trouser With Dupatta WGK-LWS-DE-2184,5899,11798,5899,W-AP-23-349514 -P,https://www.gulahmedshop.com/needle-craft-embroidered-shirt-and-trouser-with-dupatta-wgk-lws-de-2184,"Lawn, Lawn, Cambric, No, 41% to 50%"
570,Digital Printed Cambric Kurti GLS-22-216,1491,2865,1374,W-AP-23-349866 -P,https://www.gulahmedshop.com/digital-printed-cambric-kurti-gls-22-216,"Cambric, No, 41% to 50%"
571,Digital Printed Cambric Kurti GLS-22-245,1491,2967,1476,W-AP-23-349836 -P,https://www.gulahmedshop.com/digital-printed-cambric-kurti-gls-22-245,"Cambric, No, 41% to 50%"
572,Rozana Printed Shirt And Trouser With Dupatta WGK-LWS-DP-2219,3589,7177,3588,W-AP-23-350075 -P,https://www.gulahmedshop.com/rozana-printed-shirt-and-trouser-with-dupatta-wgk-lws-dp-2219,"Lawn, Lawn, Lawn, No, 41% to 50%"
573,Dyed Cotton Silk Screen Print Kurti GLS-23-119,2490,4816,2326,W-AP-23-349878 -P,https://www.gulahmedshop.com/dyed-cotton-silk-screen-print-kurti-gls-23-119,"Cotton Silk, No, 41% to 50%"
574,Odhani Printed Scarf WG-SCF-22-076,990,1540,550,W-AP-23-341767,https://www.gulahmedshop.com/odhani-printed-scarf-wg-scf-22-076,"Blended, No, 31% to 40%"
575,Odhani Printed Scarf WG-SCF-22-097,990,1540,550,W-AP-23-341788,https://www.gulahmedshop.com/odhani-printed-scarf-wg-scf-22-097,"Blended, No, 31% to 40%"
576,Odhani Dyed Dupatta WGK-DPT-DY-132,1073,2146,1073,W-AP-23-350434,https://www.gulahmedshop.com/odhani-dyed-dupatta-wgk-dpt-dy-132,"Cotton, No, 41% to 50%"
577,Odhani Dyed Dupatta WGK-DPT-DY-133,1176,2351,1175,W-AP-23-350436,https://www.gulahmedshop.com/odhani-dyed-dupatta-wgk-dpt-dy-133,"Cotton, No, 41% to 50%"
578,Digital Printed Cambric Shirt GLS-22-268,1991,3789,1798,W-AP-23-350728 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-22-268,"Cambric, No, 41% to 50%"
579,2 PC Screen Printed Shirt With Trouser IPS-23-17,3230,6458,3228,W-AP-23-355711 -P,https://www.gulahmedshop.com/2-pc-screen-printed-shirt-with-trouser-ips-23-17,"Cambric, Cambric, No, 41% to 50%"
580,Digital Printed Cambric Shirt GLS-23-04,1990,3378,1388,W-AP-23-355387 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-04,"Cambric, No, 41% to 50%"
581,Tehwaar Yarn Dyed Embroidered Shirt And Trouser WGK-YDS-DE-2305,3589,7177,3588,W-AP-23-358018 -P,https://www.gulahmedshop.com/tehwaar-yarn-dyed-embroidered-shirt-and-trouser-wgk-yds-de-2305,"Yarn Dyed, Cambric, No, 41% to 50%"
582,Zartaar Khaddi Net Dyed Embroidered Shirt And Trouser WGK-KNS-DE-2375,6669,13338,6669,W-AP-23-358072 -P,https://www.gulahmedshop.com/zartaar-khaddi-net-dyed-embroidered-shirt-and-trouser-wgk-kns-de-2375,"Khaddi Net, Raw Silk, No, 41% to 50%"
583,Lawn Block Print Shirt And Trouser WGK-CMS-SP-2193,3589,7177,3588,W-AP-23-354718 -P,https://www.gulahmedshop.com/lawn-block-print-shirt-and-trouser-wgk-cms-sp-2193,"Lawn, Cambric, No, 41% to 50%"
584,Cambric Chikankari Shirt GLS-23-23,2306,4610,2304,W-AP-23-357862 -P,https://www.gulahmedshop.com/cambric-chikankari-shirt-gls-23-23,"Cambric, No, 41% to 50%"
585,Cambric Embroidered Shirt GLS-23-22,2716,5432,2716,W-AP-23-357856 -P,https://www.gulahmedshop.com/cambric-embroidered-shirt-gls-23-22,"Cambric, No, 41% to 50%"
586,Jacquard Shirt GLS-23-86,2049,4097,2048,W-AP-23-355555 -P,https://www.gulahmedshop.com/jacquard-shirt-gls-23-86,"Jacquard, No, 41% to 50%"
587,2PC Dyed Embroidered Cambric Shirt with Shalwar IPS-23-95,3589,7177,3588,W-AP-23-360603 -P,https://www.gulahmedshop.com/2pc-dyed-embroidered-cambric-shirt-with-shalwar-ips-23-95,"Cambric, Cambric, No, 41% to 50%"
588,Cream Blended Solid Scarf WG-SCF-23-105,565,1129,564,W-AP-23-356432,https://www.gulahmedshop.com/cream-blended-solid-scarf-wg-scf-23-105,"Blended, No, 41% to 50%"
589,Odhani Blended Printed Scarf WG-SCF-23-143,611,1222,611,W-AP-23-362789,https://www.gulahmedshop.com/odhani-blended-printed-scarf-wg-scf-23-143,"Blended, No, 41% to 50%"
590,Odhani Blended Printed Scarf WG-SCF-23-144,611,1222,611,W-AP-23-362791,https://www.gulahmedshop.com/odhani-blended-printed-scarf-wg-scf-23-144,"Blended, No, 41% to 50%"
591,Odhani Blended Printed Scarf WG-SCF-23-145,611,1222,611,W-AP-23-362793,https://www.gulahmedshop.com/odhani-blended-printed-scarf-wg-scf-23-145,"Blended, No, 41% to 50%"
592,Odhani Blended Printed Scarf WG-SCF-23-146,611,1222,611,W-AP-23-362795,https://www.gulahmedshop.com/odhani-blended-printed-scarf-wg-scf-23-146,"Blended, No, 41% to 50%"
593,Digital Printed Cambric Shirt GLS-23-105,1491,2967,1476,W-AP-23-359885 -P,https://www.gulahmedshop.com/digital-printed-cambric-shirt-gls-23-105,"Cambric, No, 41% to 50%"
594,2PC Cambric Embroidered Shirt With Trouser IPS-23-93,4616,9231,4615,W-AP-23-360591 -P,https://www.gulahmedshop.com/2pc-cambric-embroidered-shirt-with-trouser-ips-23-93,"Cambric, Cambric, No, 41% to 50%"
595,Cotton Jacquard Embroidered Kurti GLS-23-187,2562,5124,2562,W-AP-23-360441 -P,https://www.gulahmedshop.com/cotton-jacquard-embroidered-kurti-gls-23-187,"Jacquard, No, 41% to 50%"
596,Dobby Embellished Shirt GLS-23-228,1991,3789,1798,W-AP-23-360531 -P,https://www.gulahmedshop.com/dobby-embellished-shirt-gls-23-228,"Cotton, No, 41% to 50%"
597,Yarn Dyed Shirt And Trouser WGK-YDS-DY-2502,3589,7177,3588,W-AP-23-359560 -P,https://www.gulahmedshop.com/yarn-dyed-shirt-and-trouser-wgk-yds-dy-2502,"Yarn Dyed, Yarn Dyed, No, 41% to 50%"
598,Print Kari Raw Silk Block Printed Shirt And Trouser WGK-RSW-SP-1981,5129,10258,5129,W-AP-23-365026 -P,https://www.gulahmedshop.com/print-kari-raw-silk-block-printed-shirt-and-trouser-wgk-rsw-sp-1981,"Raw Silk, Raw Silk, No, 41% to 50%"
599,Needle Craft Raw Silk Dyed Embroidered Shirt WGK-RSW-DE-1794,5129,10258,5129,W-AP-23-357976 -P,https://www.gulahmedshop.com/needle-craft-raw-silk-dyed-embroidered-shirt-wgk-rsw-de-1794,"Raw Silk, No, 41% to 50%"
600,Cambric Dyed Trouser WGK-TRS-DY-346,1490,2351,861,W-AP-23-354754 -P,https://www.gulahmedshop.com/cambric-dyed-trouser-wgk-trs-dy-346,"Cambric, No, 31% to 40%"
601,Denim Dyed Embroidered Waistcoat WGK-DNW-DE-1695,0,"3,690",0,W-AP-23-374663 -P,https://www.gulahmedshop.com/denim-dyed-embroidered-waistcoat-wgk-dnw-de-1695,"Denim, No"
602,Cambric Printed Shirt And Trouser WGK-VCS-DP-2645,2995,5990,2995,W-AP-23-374921 -P,https://www.gulahmedshop.com/cambric-printed-shirt-and-trouser-wgk-vcs-dp-2645,"Cambric, Cambric, No, 41% to 50%"
603,Plum Plain Shawl-23-18 A,0,"3,990",0,W-AP-23-375002,https://www.gulahmedshop.com/plum-plain-shawl-23-18-a,"Woolen, Yes"
604,Red Small Chevron Shawl-23-38 B,0,"3,690",0,W-AP-23-375018,https://www.gulahmedshop.com/red-small-chevron-shawl-23-38-b,"Woolen, Yes"
605,Pink Leaf Pattern Shawl-23-37 A,0,"2,990",0,W-AP-23-374973,https://www.gulahmedshop.com/pink-leaf-pattern-shawl-23-37-a,"Woolen, Yes"
606,Multi Stole-23-01 D,0,"3,290",0,W-AP-23-374982,https://www.gulahmedshop.com/multi-stole-23-01-d,"Woolen, Yes"
607,Mustard Plain Woolen Shawl-23-16 H,0,"3,290",0,W-AP-23-374999,https://www.gulahmedshop.com/mustard-plain-woolen-shawl-23-16-h,"Woolen, Yes"
608,Yellow Jacquard Shawl-23-05 B,0,"4,990",0,W-AP-23-374963,https://www.gulahmedshop.com/yellow-jacquard-shawl-23-05-b,"Woolen, Yes"
609,Black Foil Paper Shawl-23-04 B,0,"2,290",0,W-AP-23-374960,https://www.gulahmedshop.com/black-foil-paper-shawl-23-04-b,"Woolen, Yes"
610,Cambric Block Printed Shirt WGK-CMW-SP-2969,0,"2,490",0,W-AP-23-372068 -P,https://www.gulahmedshop.com/cambric-block-printed-shirt-wgk-cmw-sp-2969,"Cambric, Yes"
611,Khaddar Printed Shirt WGK-KDW-DP-3149,0,"2,690",0,W-AP-23-372098 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-wgk-kdw-dp-3149,"Khaddar, Yes"
612,Khaddar Printed Shirt And Trouser WGK-KDW-DP-3083,0,"5,290",0,W-AP-23-377189 -P,https://www.gulahmedshop.com/khaddar-printed-shirt-and-trouser-wgk-kdw-dp-3083,"Khaddar, Khaddar, Yes"
613,Dobby Dyed Shirt WGK-DBS-DY-2835,0,"3,890",0,W-AP-23-372980 -P,https://www.gulahmedshop.com/dobby-dyed-shirt-wgk-dbs-dy-2835,"Dobby, Yes"
614,Digital Printed Khaddar Shirt GLW-23-28,0,"3,290",0,W-AP-23-371701 -P,https://www.gulahmedshop.com/digital-printed-khaddar-shirt-glw-23-28,"Khaddar, Yes"
615,Dyed Chambray Embroidered Shirt GLW-23-03,0,"3,490",0,W-AP-23-371677 -P,https://www.gulahmedshop.com/dyed-chambray-embroidered-shirt-glw-23-03,"Chambray, Yes"
616,Dyed Chambray Embroidered Shirt GLW-23-09,0,"3,690",0,W-AP-23-371641 -P,https://www.gulahmedshop.com/dyed-chambray-embroidered-shirt-glw-23-09,"Chambray, Yes"
617,Cambric Dyed Embroidered Shirt WGK-CMW-DE-1875,4893,6990,2097,W-AP-23-373046 -P,https://www.gulahmedshop.com/cambric-dyed-embroidered-shirt-wgk-cmw-de-1875,"Cambric, Yes, 21% to 30%"
618,Cambric Block Printed Shirt WGK-CMW-SP-2967,0,"2,490",0,W-AP-23-372056 -P,https://www.gulahmedshop.com/cambric-block-printed-shirt-wgk-cmw-sp-2967,"Cambric, Yes"
619,Yarn Dyed Embroidered Shirt And Trouser WGK-YDW-DE-2885,0,"5,490",0,W-AP-23-375323 -P,https://www.gulahmedshop.com/yarn-dyed-embroidered-shirt-and-trouser-wgk-ydw-de-2885,"Yarn Dyed, Yarn Dyed, Yes"
620,Rod Silk Embroidered Shirt WGK-RDW-DE-2948,2495,4990,2495,W-AP-23-374256 -P,https://www.gulahmedshop.com/rod-silk-embroidered-shirt-wgk-rdw-de-2948,"Silk, Yes, 41% to 50%"
621,Dyed Arcylic Viscose Shirt With Shawl GLM-23-66,0,"10,490",0,W-AP-23-376000 -P,https://www.gulahmedshop.com/dyed-arcylic-viscose-shirt-with-shawl-glm-23-66,"Acrylic Viscose, Velvet Jacquard, Yes"
622,Dyed Arcylic Viscose Shirt With Shawl GLM-23-63,0,"9,990",0,W-AP-23-376018 -P,https://www.gulahmedshop.com/dyed-arcylic-viscose-shirt-with-shawl-glm-23-63,"Acrylic Viscose, Velvet Jacquard, Yes"
623,Digital Print Khaddar Suit IPW-23-15,0,"7,490",0,W-AP-23-375928 -P,https://www.gulahmedshop.com/digital-print-khaddar-suit-ipw-23-15,"Khaddar, khaddar, Khaddar, Yes"
624,Dyed Jacquard Dupatta WGK-DPT-DY-143,1176,2351,1175,W-AP-23-358166,https://www.gulahmedshop.com/dyed-jacquard-dupatta-wgk-dpt-dy-143,"Jacquard, No, 41% to 50%"
625,Dyed Jacquard Dupatta WGK-DPT-DY-147,1176,2351,1175,W-AP-23-358174,https://www.gulahmedshop.com/dyed-jacquard-dupatta-wgk-dpt-dy-147,"Jacquard, No, 41% to 50%"
626,Dyed Jacquard Dupatta WGK-DPT-DY-148,1176,2351,1175,W-AP-23-358176,https://www.gulahmedshop.com/dyed-jacquard-dupatta-wgk-dpt-dy-148,"Jacquard, No, 41% to 50%"
627,Dyed Jacquard Dupatta WGK-DPT-DY-149,1176,2351,1175,W-AP-23-358178,https://www.gulahmedshop.com/dyed-jacquard-dupatta-wgk-dpt-dy-149,"Jacquard, No, 41% to 50%"
628,Yarn Dyed Cotton Shirt WGK-YDS-DY-2517,1490,2762,1272,W-AP-23-358138 -P,https://www.gulahmedshop.com/yarn-dyed-cotton-shirt-wgk-yds-dy-2517,"Yarn Dyed, No, 41% to 50%"
629,Cambric Dyed Trouser WGK-TRS-DY-346,1490,2351,861,W-AP-23-354754 -P,https://www.gulahmedshop.com/cambric-dyed-trouser-wgk-trs-dy-346,"Cambric, No, 31% to 40%"
630,Denim Dyed Embroidered Waistcoat WGK-DNW-DE-1695,0,"3,690",0,W-AP-23-374663 -P,https://www.gulahmedshop.com/denim-dyed-embroidered-waistcoat-wgk-dnw-de-1695,"Denim, No"
631,Cambric Printed Shirt And Trouser WGK-VCS-DP-2645,2995,5990,2995,W-AP-23-374921 -P,https://www.gulahmedshop.com/cambric-printed-shirt-and-trouser-wgk-vcs-dp-2645,"Cambric, Cambric, No, 41% to 50%"
632,Plum Plain Shawl-23-18 A,0,"3,990",0,W-AP-23-375002,https://www.gulahmedshop.com/plum-plain-shawl-23-18-a,"Woolen, Yes"
